X,Y,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3
84.8188870934312,25.1529964065653,105,IND,India,5,Bihar,66,Jehanabad,195,Jahanabad,Taluk,Taluk,,
87.638293639972,25.5427308573037,105,IND,India,5,Bihar,67,Katihar,196,Katihar,Taluk,Taluk,,
86.6952504290772,25.4916044764643,105,IND,India,5,Bihar,68,Khagaria,197,Khagaria,Taluk,Taluk,,
87.899957227238,26.2448603895376,105,IND,India,5,Bihar,69,Kishanganj,198,Kishanganj,Taluk,Taluk,,
86.1867718079599,25.1615951417341,105,IND,India,5,Bihar,70,Lakhisarai,199,Lakhisarai,Taluk,Taluk,,
86.9377992630165,25.611110472253,105,IND,India,5,Bihar,71,Madhepura,200,Kishanganj,Taluk,Taluk,,Udakishanganj
86.8043490041393,25.9396458093525,105,IND,India,5,Bihar,71,Madhepura,201,Madhepura,Taluk,Taluk,,
85.9280566952184,26.4724347496525,105,IND,India,5,Bihar,72,Madhubani,202,Benipatti,Taluk,Taluk,,
86.3755815723671,26.3195393546371,105,IND,India,5,Bihar,72,Madhubani,203,Jhanjharpur,Taluk,Taluk,,
86.1290450523224,26.4196338998895,105,IND,India,5,Bihar,72,Madhubani,204,Madhubani,Taluk,Taluk,,
86.5193228258629,25.2224044515337,105,IND,India,5,Bihar,73,Munger,205,Munger,Taluk,Taluk,,
85.5611362271361,26.1474311324319,105,IND,India,5,Bihar,74,Muzaffarpur,206,Muzaffarpur,Taluk,Taluk,,Purba muzaffarpur
85.1367830065858,26.1357108413085,105,IND,India,5,Bihar,74,Muzaffarpur,207,n.a. ( 542),Taluk,Taluk,,
85.5518209115525,25.2136369963272,105,IND,India,5,Bihar,75,Nalanda,208,Bihar Sharif,Taluk,Taluk,,
85.2851377037837,25.2222010079722,105,IND,India,5,Bihar,75,Nalanda,209,Hilsa,Taluk,Taluk,,
